bootstrap,q,K,case,lower_mode,N_req,N_U_req,N_M_req,total_copy_cost,abs_error_at_crossing,epsilon_eff,found,used_fallback,file,state
273,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.06589025590551117,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
273,2,3,NM100_vary_NU,hierarchical,1700,17,100,8500,0.05067204145437765,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
273,2,4,NM100_vary_NU,hierarchical,3200,32,100,28800,0.09388859739411717,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
274,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.05783513779527499,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
274,2,3,NM100_vary_NU,hierarchical,2200,22,100,11000,0.029727010451734315,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
274,2,4,NM100_vary_NU,hierarchical,2200,22,100,19800,0.050141067549047125,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
275,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03882627952755968,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
275,2,3,NM100_vary_NU,hierarchical,1300,13,100,6500,0.0357281571774688,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
275,2,4,NM100_vary_NU,hierarchical,3700,37,100,33300,0.09513923440894007,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
276,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
276,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.09547674318864974,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
276,2,4,NM100_vary_NU,hierarchical,5400,54,100,48600,0.095760884581574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
277,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.06589025590551117,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
277,2,3,NM100_vary_NU,hierarchical,1700,17,100,8500,0.05541034622510488,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
277,2,4,NM100_vary_NU,hierarchical,5400,54,100,48600,0.020841262029745677,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
278,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.014660925196851027,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
278,2,3,NM100_vary_NU,hierarchical,1300,13,100,6500,0.03243053452453004,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
278,2,4,NM100_vary_NU,hierarchical,10300,103,100,92700,0.016334455494984357,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
279,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.009504429133857684,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
279,2,3,NM100_vary_NU,hierarchical,2500,25,100,12500,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
279,2,4,NM100_vary_NU,hierarchical,2800,28,100,25200,0.05610904105736725,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
280,2,2,NM100_vary_NU,hierarchical,1100,11,100,2200,0.05713336614173292,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
280,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.04861714323704669,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
280,2,4,NM100_vary_NU,hierarchical,1500,15,100,13500,0.08308252948255818,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
281,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03077116141732339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
281,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.08959545137390812,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
281,2,4,NM100_vary_NU,hierarchical,1500,15,100,13500,0.0910515609016449,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
282,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0066058070866147345,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
282,2,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.029018485282701234,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
282,2,4,NM100_vary_NU,hierarchical,1100,11,100,9900,0.09706350368100536,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
283,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0014493110236214468,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
283,2,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.03414077379980901,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
283,2,4,NM100_vary_NU,hierarchical,1300,13,100,11700,0.03862677922471175,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
284,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.08200049212598365,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
284,2,3,NM100_vary_NU,hierarchical,2500,25,100,12500,0.09521210629921317,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
284,2,4,NM100_vary_NU,hierarchical,7900,79,100,71100,0.09513529649482305,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
285,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.054936515748032155,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
285,2,3,NM100_vary_NU,hierarchical,1700,17,100,8500,0.05737990738820947,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
285,2,4,NM100_vary_NU,hierarchical,2500,25,100,22500,0.03876445875746734,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
286,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03077116141732339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
286,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.08959545137390812,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
286,2,4,NM100_vary_NU,hierarchical,1500,15,100,13500,0.0910515609016449,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
287,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.022716043307087208,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
287,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.03237541420012302,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
287,2,4,NM100_vary_NU,hierarchical,4200,42,100,37800,0.07904860345376252,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
288,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
288,2,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.054629927868239614,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
288,2,4,NM100_vary_NU,hierarchical,3700,37,100,33300,0.08163077513652772,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
289,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03882627952755968,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
289,2,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.07122219350698861,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
289,2,4,NM100_vary_NU,hierarchical,1000,10,100,9000,0.07122219350698861,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
290,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.04688139763779586,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
290,2,3,NM100_vary_NU,hierarchical,1900,19,100,9500,0.03960513365105617,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
290,2,4,NM100_vary_NU,hierarchical,15200,152,100,136800,0.08544218734177048,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
291,2,2,NM100_vary_NU,hierarchical,1100,11,100,2200,0.013196358267717145,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
291,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.08984202755905568,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
291,2,4,NM100_vary_NU,hierarchical,11700,117,100,105300,0.07890929945502706,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
292,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03882627952755968,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
292,2,3,NM100_vary_NU,hierarchical,1300,13,100,6500,0.07580424742580194,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
292,2,4,NM100_vary_NU,hierarchical,9000,90,100,81000,0.07635036131399786,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
293,2,2,NM100_vary_NU,hierarchical,1100,11,100,2200,0.03806348425196793,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
293,2,3,NM100_vary_NU,hierarchical,1900,19,100,9500,0.08182408974853772,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
293,2,4,NM100_vary_NU,hierarchical,2200,22,100,19800,0.04974198457126455,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
294,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
294,2,3,NM100_vary_NU,hierarchical,3200,32,100,16000,0.05392962598425255,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
294,2,4,NM100_vary_NU,hierarchical,13300,133,100,119700,0.08402616815814795,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
295,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.025614665354330157,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
295,2,3,NM100_vary_NU,hierarchical,2500,25,100,12500,0.08919603537878423,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
295,2,4,NM100_vary_NU,hierarchical,7900,79,100,71100,0.0981264171113797,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
296,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.09811072834645612,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
296,2,3,NM100_vary_NU,hierarchical,1900,19,100,9500,0.031126061956070705,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
296,2,4,NM100_vary_NU,hierarchical,13300,133,100,119700,0.03980858855892641,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
297,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.014660925196851027,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
297,2,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.052251476377953354,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
297,2,4,NM100_vary_NU,hierarchical,15200,152,100,136800,0.06858623840498324,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
298,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.04978001968503876,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
298,2,3,NM100_vary_NU,hierarchical,1100,11,100,5500,0.06735482283464511,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
298,2,4,NM100_vary_NU,hierarchical,6100,61,100,54900,0.05032203390849682,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
299,2,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0871569881889771,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
299,2,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.0871569881889771,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
299,2,4,NM100_vary_NU,hierarchical,3200,32,100,28800,0.029268962063011772,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
0,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.021768382352941762,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
0,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.07805488628314844,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
0,3,4,NM100_vary_NU,hierarchical,5200,52,100,46800,0.08602990928405985,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
1,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.05044338235294055,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
1,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.057746576740471844,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
1,3,4,NM100_vary_NU,hierarchical,2800,28,100,25200,0.036207690930818326,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
2,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.01775661764705938,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
2,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.06749021971643904,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
2,3,4,NM100_vary_NU,hierarchical,1900,19,100,17100,0.041969004544732125,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
3,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.08595661764705953,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
3,3,3,NM100_vary_NU,hierarchical,1700,17,100,8500,0.09233882061391208,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
3,3,4,NM100_vary_NU,hierarchical,1700,17,100,15300,0.09233882061391208,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
4,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.09858455882352885,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
4,3,3,NM100_vary_NU,hierarchical,1700,17,100,8500,0.04592799146788906,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
4,3,4,NM100_vary_NU,hierarchical,2400,24,100,21600,0.07481359661471648,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
5,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.07392132352941239,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
5,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.07392132352941239,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
5,3,4,NM100_vary_NU,hierarchical,1300,13,100,11700,0.07852573529411705,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
6,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.05044338235294055,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
6,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.05457765282217819,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
6,3,4,NM100_vary_NU,hierarchical,2100,21,100,18900,0.07053910691364085,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
7,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.06188602941176535,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
7,3,3,NM100_vary_NU,hierarchical,1100,11,100,5500,0.0710036764705888,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
7,3,4,NM100_vary_NU,hierarchical,2800,28,100,25200,0.07048266806722758,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
8,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0017095588235299664,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
8,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.07200317739258943,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
8,3,4,NM100_vary_NU,hierarchical,1000,10,100,9000,0.07200317739258943,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
9,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.08194485294117715,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
9,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.08194485294117715,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
9,3,4,NM100_vary_NU,hierarchical,2100,21,100,18900,0.05558197028394743,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
10,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.03840808823529346,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
10,3,3,NM100_vary_NU,hierarchical,1100,11,100,5500,0.09140009238667346,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
10,3,4,NM100_vary_NU,hierarchical,1100,11,100,9900,0.09140009238667346,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
11,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.09398014705882407,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
11,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.09398014705882407,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
11,3,4,NM100_vary_NU,hierarchical,1100,11,100,9900,0.0675814803136841,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
12,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.002302205882352415,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
12,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.05523913125997287,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
12,3,4,NM100_vary_NU,hierarchical,1100,11,100,9900,0.08239683129145259,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
13,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0017095588235299664,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
13,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.0238642218657395,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
13,3,4,NM100_vary_NU,hierarchical,1500,15,100,13500,0.09415042835054793,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
14,3,2,NM100_vary_NU,hierarchical,1100,11,100,2200,0.02359191176470654,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
14,3,3,NM100_vary_NU,hierarchical,1500,15,100,7500,0.09264289215686339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
14,3,4,NM100_vary_NU,hierarchical,3100,31,100,27900,0.07652207688701496,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
15,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.0017095588235299664,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
15,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.0238642218657395,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
15,3,4,NM100_vary_NU,hierarchical,2100,21,100,18900,0.08206051695394417,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
16,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.005721323529412348,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
16,3,3,NM100_vary_NU,hierarchical,1100,11,100,5500,0.08422038699279788,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
16,3,4,NM100_vary_NU,hierarchical,1700,17,100,15300,0.05362651384083106,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
17,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.022361029411764155,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
17,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.09773688969163491,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
17,3,4,NM100_vary_NU,hierarchical,1100,11,100,9900,0.08399223549968543,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
18,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.022361029411764155,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
18,3,3,NM100_vary_NU,hierarchical,1000,10,100,5000,0.030633658379965012,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
18,3,4,NM100_vary_NU,hierarchical,1000,10,100,9000,0.030633658379965012,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
19,3,2,NM100_vary_NU,hierarchical,1000,10,100,2000,0.025780147058824143,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q3_NU100000_NM100_data.npz,noisy_GHZ_p0.3
